video_id,title,view_count,like_count,comment_count,duration,duration_seconds,upload_date,upload_hour,day_of_week,category
CZRG5f7-c6U,ကမ္ဘာ့အကြမ်းဆုံး Gaming Tablet,39094,1338,40,11:40,700,2023-07-22,12:30,Saturday,Showcases
kYtzI4bTRz0,"ဒီတစ်ခေါက် ဘယ်လို ""ခေါက်"" မလဲ?",9458,552,3,0:50,50,2023-07-21,06:26,Friday,uncategorized
BXO4M76QORo,သိန်း ၂၀ ဝန်းကျင်မှာ ကျွန်တော်တို့ သဘောကျနေတဲ့ HP Victus Gaming Laptop,61393,1707,60,6:49,409,2023-07-19,12:30,Wednesday,Review
RJJreOcOvag,၁၀ သိန်းအောက် ရုံးသုံး Laptop တွေဝယ်မယ့် အစား ဒါဝယ် …,298362,7857,311,9:36,576,2023-07-14,18:22,Friday,Review
tSR8PKQMHgg,ပုံမှန်မဟုတ်နေတဲ့ ဖုန်းတစ်လုံးကို Unboxing လုပ်ကြမယ်,314013,8633,375,10:01,601,2023-07-09,12:30,Sunday,Unboxing
7wm82p50QjY,Infinix Note 30 ကို Redmi Note 12 နဲ့ယှဥ်ကြည့်ရင် ဘယ်လိုနေမလဲ?,236721,5606,299,8:11,491,2023-07-07,12:30,Friday,Comparison
H9IgLjMzekg,လောလောဆယ်ဝယ်လို့ရနိုင်သမျှထဲမှာ အကြမ်းဆုံး Laptop?,34002,1267,54,9:52,592,2023-07-06,12:30,Thursday,Showcases
ckboaq3iCdw,ဒီ TV နဲ့ကြည့်ပြီး အိမ်က TV ပြန်မကြည့်ချင်တော့ဘူး….,68124,2362,99,11:13,673,2023-07-05,13:30,Wednesday,Showcases
WhPcPj3wWnM,၉သိန်းအောက် Laptop တစ်လုံးကနေ ဘာရမလဲ?,86136,2890,69,7:29,449,2023-07-04,12:30,Tuesday,Review
Sn2S_nK7LQA,နောက်ဆုံးတော့ Keyboard တစ်လုံးဆင်လိုက်ပြီ,67642,2254,84,17:55,1075,2023-07-03,13:30,Monday,Knowledge
F-06tUP6XkY,ဖုန်းတစ်လုံးဈေးရှိတဲ့ အကြမ်းဆုံး Power Bank,110241,3687,161,13:08,788,2023-07-02,12:30,Sunday,Review
Elua9RZqkAE,AR မှာ Beer ချက်ပြီး ဗလာမပါလျှော့စျေးကူပွန်နဲ့ iPhone 14 Pro Max ယူမယ်,24854,931,35,7:34,454,2023-07-01,14:00,Saturday,Showcases
oQKFiTUhll0,ဈေးအရမ်းမကြီးဘဲနဲ့ Camera ဦးစားပေးထားတဲ့ဖုန်းရှာနေရင်,91705,2608,86,5:45,345,2023-06-30,12:30,Friday,Showcases
fxsG-LvLDEc,Xiaomi မှ ဖုန်းထင်တာဆိုရင်တော့ ဒီ Video မကြည့်သင့်ဘူး,77153,2654,195,11:12,672,2023-06-29,13:30,Thursday,uncategorized
IwnY3hD0eEY,Price to Performance ကောင်းတဲ့ ၆၅ လက်မ Aconatic TV,45612,1582,61,7:49,469,2023-06-26,13:30,Monday,Showcases
m0nPbubGeXI,Workstation Laptop တစ်လုံးရှာနေတယ်၊ MacBook တွေ လဲမကြိုက်ဘူးဆိုရင် ဒါကိုကြည့်…,28173,923,38,9:49,589,2023-06-25,13:30,Sunday,uncategorized
h1eAwPdXC3s,၅သိန်းတန် Gaming ဖုန်းဆိုတာ ဘယ်လိုမျိုးလဲ?,437249,12781,551,8:32,512,2023-06-23,12:30,Friday,Showcases
YDe6yHBWv9s,ဈေးသက်သာတဲ့ Tablet တစ်လုံးရှာနေရင် ဒါကိုကြည့်…,104340,3061,110,6:52,412,2023-06-22,13:30,Thursday,uncategorized
ZU4vi0Uomis,ASUS vivobook 16 : တစ်ဖက်တည်းကွက်ချွန်နေတဲ့ တစ်ဖက်ချွန် Laptop ?,31049,833,53,6:19,379,2023-06-21,13:30,Wednesday,Showcases
KW8ur5c-zZQ,realme ရဲ့ အပါးဆုံးဖုန်း,64560,2104,67,6:00,360,2023-06-20,13:30,Tuesday,uncategorized
81MHfhLjfbE,ကျွန်တော်တို့တော့ မီးပျက်မှာ သိပ်မကြောက်ရတော့ဘူး,130125,4314,166,12:39,759,2023-06-18,12:30,Sunday,Showcases
O6ytXYzD4qs,game လဲဆော့အလုပ်လဲလုပ်မယ်ဆိုတဲ့သူတွေအတွက် Laptop...,31541,1083,39,10:06,606,2023-06-17,12:30,Saturday,Showcases
UL9kh8zZf-Q,ကျွန်တော်တော့ မိန်းမရပြီ,56232,3901,406,7:31,451,2023-06-15,12:30,Thursday,uncategorized
DQtJnzRhFLY,ကိုယ့် နားကြပ် ရဲ့အကောင်းဆုံး အသံထွက်လိုချင်တယ်ဆိုရင်,45779,2076,79,7:33,453,2023-06-13,12:30,Tuesday,Review
UA63Sd53YW0,သုံးဖူးသမျှထဲ ကင်မရာအကောင်းဆုံးဖုန်း,283385,6938,208,17:56,1076,2023-06-10,12:30,Saturday,Showcases
TojR7xDrqfU,Samsung Galaxy A series တွေမဝယ်ခင်ဒီ Video ကြည့်,160663,5071,229,8:42,522,2023-06-10,06:10,Saturday,Showcases
15PEQ8XxDOc,TV တစ်လုံးအလကားပေးမယ် ယူမှာလား?,31362,1831,105,8:26,506,2023-06-09,12:30,Friday,Knowledge
KU_0IRf0fmo,Itel S23:  ၃သိန်းနဲ့ ဘာဖုန်းရမလဲ?,83564,2502,118,6:23,383,2023-06-07,12:30,Wednesday,Showcases
VN0GXQw0KDo,Apple ရဲ့ ရေငြုပ်မျက်မှန်အကြောင်းပြောကြမယ်,157289,5634,221,19:49,1189,2023-06-06,13:58,Tuesday,First Impressions
jaH9KW1LPg0,ဈေးအရမ်းမကြီးတဲ့ ဘက်စုံသုံး gaming laptop ရှာနေရင် ဒါကိုကြည့်,49710,1603,57,7:13,433,2023-06-05,12:30,Monday,Showcases
Vk3mIJJ729c,အားသွင်းမြန်ရင်ဖုန်းပျက်လား?,120882,5559,192,11:45,705,2023-05-31,12:30,Wednesday,Knowledge
6WVHuQkUWmQ,ဘေးဘောင်ပါးတဲ့ ဖုန်းကိုမှကြိုက်တာဆိုရင်,68552,1880,75,5:18,318,2023-05-27,12:30,Saturday,Showcases
TZSceUgXWq8,Tech ကုမ္ပဏီကြီးတွေရဲ့ ပရဟိတ,14724,845,44,7:22,442,2023-05-26,05:44,Friday,Knowledge
Ih341yMhEY4,ဒီခေတ်ကလေးတွေ စာမဖတ်ကြတော့ဘူး...,45451,2554,115,11:39,699,2023-05-24,12:30,Wednesday,Review
BvO6JPHOWzo,P60 pro နဲ့ Mate X3 က ထင်ထားသလောက် ရင်ထဲရောက်လား?,38821,1275,55,9:30,570,2023-05-21,14:00,Sunday,First Impressions
5krgyk-EI8w,Infinix Hot 30 က တကယ်ရောတန်ရဲ့လား?,135445,3876,273,6:09,369,2023-05-20,05:30,Saturday,Showcases
xR_8tXrLz54,ဖုန်းကင်မရာတွေက အစစ်လား လိမ်စဥ်လား?,31085,1449,44,7:00,420,2023-05-18,12:30,Thursday,Knowledge
JV2libW3Wl4,အလုပ်အတွက် CPU performance ကြမ်းတာလဲလိုချင်တယ်၊ ဂိမ်းလဲဆော့မယ်ဆိုရင်,24989,908,42,8:03,483,2023-05-17,13:30,Wednesday,uncategorized
z-AZXlLulE0,၄သိန်းအောက်မှာ hot နေတဲ့ Infinix hot 30 လေးကို ကြည့်ကြည့်ကြမယ်,135702,4649,265,6:00,360,2023-05-16,12:30,Tuesday,uncategorized
ZzvnluJNJ0c,vivo V27e က ၉ သိန်းဝန်းကျင်မှာ ဘယ်လိုနေမလဲ?,42347,1306,47,5:46,346,2023-05-15,12:30,Monday,Showcases
hMjZmEtijuA,လိပ်စာကဒ်တွေအစား evotag နဲ့ဆိုရင်…,8328,466,27,1:01,61,2023-05-13,13:17,Saturday,uncategorized
wa_JIUk4k_c,Redmi Note 12 Turbo : ၇သိန်းခွဲမှာဖုန်းဝယ်မယ်ဆိုရင် ဒါပြေးဝယ်,551976,13361,680,7:56,476,2023-05-11,16:07,Thursday,uncategorized
CtTECa9Pm5g,Performance အကြမ်းစားနဲ့ Laptop အကိတ်ကြီး ROG Strix Scar 18,25688,1136,61,8:50,530,2023-05-02,13:31,Tuesday,Showcases
YfTl-Hjc2eA,S23 Ultra ဒါမှမဟုတ် Android ဘက်ခြမ်းက ဆရာကြီး,244563,6893,196,12:09,729,2023-04-30,13:30,Sunday,Review
_Hd7zpsHSeE,အရင်ထက် ဈေးလဲပိုသက်သာတယ် ပိုလဲကောင်းတယ်ဆိုတော့ ဒီဖုန်းက တစ်ခုခုပဲ,72773,2258,68,5:26,326,2023-04-29,12:30,Saturday,Showcases
cU58TGLeaHw,vivo V27 က upper- midrange ဖုန်းတွေထဲမှာ ရွေးချယ်ချင်စရာဖြစ်နေမလား ?,72532,2198,86,6:39,399,2023-04-28,12:30,Friday,Showcases
mXQM4hCMAHQ,OPPO ရဲ့ foldable တွေက တကယ်ပဲထင်ထားသလောက်ကောင်းပါ့မလား?,39426,1416,43,9:29,569,2023-04-27,13:30,Thursday,Review
UdjofYYW7qA,"မလုပ်တာကြာတဲ့ ""Budget"" PC build guide ပြန်လာပြီ",48774,2030,67,6:16,376,2023-04-25,12:30,Tuesday,Showcases
XGiNvli-bcs,Samsung Galaxy A54 ကို Unbox ကြည့်မယ်,22268,1088,17,0:40,40,2023-04-10,11:11,Monday,uncategorized
boybnKzY5Fo,Compact ဖြစ်တဲ့ ဖုန်းကောင်းကောင်းတစ်လုံးရှာနေတယ်ဆိုရင်,187533,4573,173,11:06,666,2023-04-07,12:30,Friday,Review
8BliZyOvZ7w,ကိုင်ရတာ budget သိပ်မဆန်တဲ့ ၂သိန်းခွဲတန် ဖုန်း?,56003,1947,70,4:41,281,2023-04-05,12:30,Wednesday,Showcases
v92SQhlDKU4,ဖုန်းတွေနဲ့ ဂိမ်းမဆော့ကြပါနဲ့တော့,494211,12539,973,25:27,1527,2023-04-04,13:30,Tuesday,Review
O4aicJhfaHo,S pen ကို အထှာကျကျဘယ်လိုသုံးမလဲ?,16981,1003,12,1:00,60,2023-04-04,04:01,Tuesday,uncategorized
siFxidCXmAI,TBH Labs မှာကြော်ငြာတက်တက်နေတဲ့ဖုန်းက တကယ်ရောကောင်းရဲ့လား?,65713,2033,108,9:05,545,2023-04-01,13:30,Saturday,Review
LTDNFocBkJ0,ကျောက်ကပ်ရောင်းစရာမလိုတဲ့ Gaming Laptop?,47738,1675,84,7:18,438,2023-03-31,12:30,Friday,Review
wk7y0mcKAwc,အမေ့လျော့ခံဖြစ်နေရှာတဲ့ ဖုန်းလေးနှစ်လုံး,77405,2410,92,6:49,409,2023-03-30,12:30,Thursday,Showcases
OQa5y2VJHSQ,တောသားတွေအတွက် အဆင်မပြေတဲ့ဖုန်း,259581,6425,282,9:52,592,2023-03-28,14:30,Tuesday,Revisited
Hh7_dqWbjOo,Xiaomi 11T ကို 2023 မှာ Second ဝယ်ဖို့သင့်လား?,60314,2009,158,8:19,499,2023-03-25,11:30,Saturday,Revisited
Lfj9eF8HqkE,Galaxy S20 FE 5G ကို ၂၀၂၃ မှာ second အနေနဲ့ဝယ်မယ်ဆိုရင်တန်မလား?,71103,2813,199,10:40,640,2023-03-23,13:30,Thursday,Revisited
bccDNBNvVxg,ဒီဘဲတစ်ခုခုတော့လုပ်မှရမယ်,73431,4143,116,0:53,53,2023-03-22,14:09,Wednesday,uncategorized
VaxhlFKrfnk,Red Magic 8 Pro : အမြန်ဆုံး အကြမ်းဆုံး Gaming ဖုန်း?,314734,9511,341,12:28,748,2023-03-22,12:30,Wednesday,Review
njYFne4M7_w,ဖုန်းတွေမှာသုံးတဲ့ CPU နဲ့ Computer တွေမှာသုံးတဲ့ CPU တွေက ဘာတွေကွာတာလဲ?,49756,2996,86,10:08,608,2023-03-20,13:30,Monday,Knowledge
qr2btb7ydwE,Samsung Galaxy A series Pre-Order မှာပြီးတော့...,11531,576,4,0:43,43,2023-03-18,14:28,Saturday,uncategorized
vevA0VwGmlY,Laptop အကြီးကြီးလား သေးသေးလေးလား Tablet လား ?,32420,1348,36,9:05,545,2023-03-16,14:30,Thursday,Showcases
4ZHWeVjgP6I,S23 Ultra မှာ ဓာတ်ပုံရိုက်တော့မယ်ဆိုရင်...,21201,1298,10,0:50,50,2023-03-15,12:30,Wednesday,uncategorized
4o5iRzkVxIM,Something awesome is coming,7972,404,14,0:32,32,2023-03-14,12:26,Tuesday,uncategorized
t12QiNAgo2E,iQoo Neo 7 : Gaming Phone လို့နာမည်မတပ်ထားတဲ့ Gaming ဖုန်း,59133,2028,68,9:20,560,2023-03-13,12:30,Monday,Review
FOv6l468fR0,Redmi K60 Pro : Flagship နီးပါကို Flagship မဟုတ်တဲ့ဈေးနဲ့ရတဲ့ ရှားပါးဖုန်း,196920,5576,200,8:59,539,2023-03-11,12:30,Saturday,Review
cKXUoqmH7-E,OPPO Reno8 T Showcase,40690,1768,79,8:09,489,2023-03-08,13:30,Wednesday,Showcases
WROqeaJ36rE,Samsung Galaxy S23 Ultra မှာ Video ရိုက်မယ်ဆိုရင် ဒါတွေသိထားသင့်တယ်,13490,1084,6,0:54,54,2023-02-28,10:33,Tuesday,uncategorized
2MEys6u5Hw0,vivo Y22 : Showcase,33308,1263,93,5:42,342,2023-02-25,12:30,Saturday,Showcases
Qb6-wbA7TkY,ပန်ကာကိုအစားထိုးမယ့် နည်းပညာအသစ်,54098,2554,49,7:15,435,2023-02-22,12:30,Wednesday,Knowledge
RwabUAVIDyQ,မြင်ဖူးနေကျ ဖုန်းတွေနဲ့သိပ်မတူတဲ့ Honor X9a,125877,4045,176,6:19,379,2023-02-15,12:30,Wednesday,uncategorized
mwvYJRf7fJE,AI နောက်ပိုင်းကြမ်းမည်,146021,6837,186,12:47,767,2023-02-11,12:30,Saturday,Knowledge
13nfP5nPNJk,Tech ကို Law နဲ့ ထိန်းလိုက်တဲ့အခါ...,45840,2797,134,10:53,653,2023-02-06,12:30,Monday,Knowledge
9VHWf_w3Cl8,MSI ရဲ့ 2023 မှာ တကယ်ကြမ်းမယ့် Laptop အသစ်တွေ,22538,888,40,7:39,459,2023-02-02,01:30,Thursday,uncategorized
fEbIQu5kO-o,Samsung S23 Series မှာ ဘာတွေထူးသွားလဲ?,53674,2229,59,7:44,464,2023-02-01,20:00,Wednesday,uncategorized
XLUUtWkhWc4,ပေါ့ပေါ့ပါးပါးနဲ့ အားအရမ်းခံတဲ့ဖုန်း,114016,3713,149,6:13,373,2023-01-27,12:30,Friday,uncategorized
BP92z07JaEI,TBH Labs မှာ ဘာလို့ ဖုန်း Review တွေနည်းလာတာလဲ?,48549,3464,660,6:22,382,2023-01-20,12:30,Friday,Knowledge
eCZnV7ShovU,IEM လောကရဲ့ Budget King?,30336,1254,51,5:11,311,2023-01-17,13:30,Tuesday,Review
lsYp156v6Gc,ဖုန်းလိုင်း ဆွဲအားကောင်းမကောင်းကဘာနဲ့ဆိုင်လဲ?,115896,4856,109,6:06,366,2023-01-12,12:30,Thursday,Knowledge
udihSKVhZqc,TRN BT20 : IEM တွေကိုကြိုးနဲ့မလိုချင်ဘူးဆိုရင်..,13964,734,35,7:00,420,2023-01-10,12:30,Tuesday,Review
C1HiCEUwhGo,ဒီနှစ်ရဲ့ အမေ့လျော့ခံ  iPhone 14 Plus: ဘယ်သူတွေ ဝယ်သင့်လဲ?,124654,3533,108,9:10,550,2023-01-09,13:30,Monday,Review
QwFNKFfC9KY,အင်တာနက် ကဘယ်လိုဖြစ်လာတာလဲ?,197006,10317,238,15:23,923,2023-01-08,12:30,Sunday,Knowledge
U0Bo9KmanNE,လက်ဆော့တဲ့ကောင်တွေ ရန်ကနေ ဘယ်လိုကာကွယ်မလဲ?,13923,1190,25,1:00,60,2023-01-07,08:47,Saturday,uncategorized
EhHZtDWelMQ,MSI Modern 15 : MSI ရဲ့ Price to Performance King?,29317,935,49,6:07,367,2023-01-03,12:30,Tuesday,Review
_0fEKMDu2Hs,ကျွန်တော် အပြင်သွားရင် ယူသွားဖြစ်တဲ့ Tech ပစ္စည်းတွေ,48265,2351,128,12:33,753,2022-12-31,12:30,Saturday,uncategorized
zCmjTcJqp2c,MSI Katana GF66: Build Quality ထက် Performance ကို အသားပေးမယ်ဆိုရင်,15054,587,22,6:27,387,2022-12-30,03:30,Friday,uncategorized
GYi6DiP5aO4,Syinix 40A51 Showcase : အတော်တန်တဲ့ smart TV,39636,1537,58,7:11,431,2022-12-27,13:30,Tuesday,Showcases
6HJboIRX3hg,Redmi Note 12 : ကောင်းပေမယ့်မဝယ်သင့်တဲ့ဖုန်း,328902,7837,194,9:29,569,2022-12-22,12:30,Thursday,Review
kcpik1zwzpY,Twitter နဲ့ Elon Musk ရဲ့ အရှူပ်တော်ပုံ,25319,1460,42,9:04,544,2022-12-18,12:30,Sunday,uncategorized
Uwsu9YS8x6A,itel Vision 5 : Showcase,23978,972,30,6:33,393,2022-12-17,13:30,Saturday,uncategorized
bEKZGooaKuU,Laptop Brand  ထုတ်တဲ့ Brand လို့ တောင် မသိထားပေမယ့် အတော်စွမ်းတဲ့ Laptop,58356,2134,87,6:49,409,2022-12-15,01:30,Thursday,Review
8XTc_FBeYG8,၂၀၂၂ ရဲ့ ကင်မရာအကောင်းဆုံး ဒါပေမယ့်...,64455,2452,83,7:53,473,2022-12-10,13:30,Saturday,Review
g4QIACcZeeE,အားလုံးတောင့်တနေတဲ့ Redmi Note 12 Pro Review,579324,13209,404,9:09,549,2022-12-09,12:30,Friday,Review
fUnDDI_opow,TBH Labs က ‌Facebook တို့ Youtube တို့ကနေ ပိုက်ဆံဘယ်လောက်ရလဲ?,149423,9102,309,12:53,773,2022-12-05,13:00,Monday,uncategorized
gai58UYbYg8,သိန်း ၆၀ တန်နားကြပ် !?,130176,5218,219,8:55,535,2022-12-03,11:30,Saturday,uncategorized
lBBCd3g-Bk4,Infinix HOT 20 Showcase,54348,1912,82,7:05,425,2022-12-02,13:30,Friday,Showcases
HoC9rTH3zkI,iOS ပေါ်မှာ Android ဘယ်လိုစမ်းသုံးမလဲ?,40327,1702,44,9:47,587,2022-12-01,13:30,Thursday,Knowledge
tnVrESoLWOs,Samsung Galaxy A04 : ဒီကောင်ရောဂျင်းပဲလား ?,27358,918,51,5:04,304,2022-11-30,13:30,Wednesday,Review
DJFjFQK-4vc,Redmi Pad 5 : ရွေးချယ်သင့်တဲ့အထဲမှာ ဈေးအသက်သာဆုံး Android Tablet?,78407,2224,67,8:01,481,2022-11-29,14:00,Tuesday,uncategorized
EiuCSE67lTs,ဖုန်းခေါ်လို့ရတဲ့ Kieslect calling watch kr Unboxing & First Impression,55686,1825,107,10:56,656,2022-11-28,14:00,Monday,uncategorized
1vqPiin3180,Lenovo ThinkBook 14 G3 Review,50001,1623,40,8:21,501,2022-11-24,13:30,Thursday,uncategorized
UoaJrMyDnys,Budget ဖုန်းတွေထဲမှာ itel A49 Play က ဘယ်လိုနေမလဲ?,25432,1084,79,5:29,329,2022-11-22,13:30,Tuesday,Showcases
9fO3tW0Od2o,realme C33 unboxing / first impression,24118,924,49,7:47,467,2022-11-21,14:50,Monday,Showcases
9n_nRQu9yA8,SAMSUNG Galaxy Tab S8 Ultra : အကြီးဆုံး အကြမ်းဆုံး?,74514,2582,76,16:12,972,2022-11-20,13:30,Sunday,Review
Q0jg4aJP4gI,ဖုန်းတစ်လုံးမှာ Camera ကောင်းမကောင်း ဘယ်လိုကြည့်မလဲ?,52138,2569,59,7:03,423,2022-11-19,13:30,Saturday,uncategorized
4M2J8WcCrFw,Asus Zenbook 16X OLED Showcase,15082,661,20,9:40,580,2022-11-18,13:30,Friday,Showcases
TnGy_PAvq5Y,Xiaomi Mi Pad 5 : အကောင်းဆုံး Android Tablet?,114297,3314,147,10:40,640,2022-11-17,13:30,Thursday,Review
xlVWKS9UInU,TikTok ရဲ့ကောင်းကျိုးဆိုးကျိုးတွေ,54127,3773,244,12:12,732,2022-11-14,13:30,Monday,Knowledge
5SzBdXvRvk4,HUAWEI nova Y61 Showcase,34238,1190,46,5:23,323,2022-11-11,13:30,Friday,Showcases
ZehhjfVrhjQ,၂သိန်းဝန်းကျင်မှာဆိုရင် Redmi A1 လား 9A လား?,16500,750,6,0:56,56,2022-11-10,11:36,Thursday,uncategorized
3N1P4LMzA5Q,၂သိန်း ဝန်းကျင် Redmi A1 နဲ့ Redmi 9A ယှဥ်ကြည့်မယ်ဆိုရင်,79688,2542,95,6:34,394,2022-11-10,11:31,Thursday,Review
MhcAwbbxcx0,ဖုန်းတွေမှာ security patch ဆိုတာဘာလဲ ဘာလို့အရေးကြီးတာလဲ ?,13913,977,26,5:47,347,2022-11-09,13:30,Wednesday,uncategorized
0KXS4tQmv_A,Android နဲ့ iOS မှာ RAM စားပုံချင်း ဘာလို့မတူတာလဲ?,61288,3324,96,4:53,293,2022-11-08,13:30,Tuesday,uncategorized
V8Jxf2p-03k,Xiaomi mi 13 က ဘယ်လိုလာမှာလဲ?,46995,2794,15,0:45,45,2022-11-08,10:05,Tuesday,uncategorized
d-lITgu2r6c,Tech လောကမှာ ငါးကြီးက ငါးလေးကို စားတယ်ဆိုတာ?,12778,918,22,5:07,307,2022-11-07,13:30,Monday,Knowledge
Zfx1lz7k8pg,Tech နဲ့ပက်သက်ရင်ရှိသင့်တဲ့ ကျင့်ဝတ်‌တွေ,8400,674,15,5:51,351,2022-11-05,13:30,Saturday,Knowledge
xW3Bo0c0jVI,How does a food delivery application work?,12043,732,36,8:31,511,2022-11-02,13:30,Wednesday,Knowledge
-VsKDCLOPnQ,Mi band 7 review,26373,1048,45,9:22,562,2022-11-01,14:00,Tuesday,Review
NhNAqQ-_xCk,"Aukey EP-T25, EP-T31 showcase",27393,982,43,6:34,394,2022-10-27,13:30,Thursday,Showcases
asRTw2Vkdv8,vivo V25e first impression,22741,994,55,5:49,349,2022-10-26,13:30,Wednesday,Showcases
NepI9tW_aCU,Facebook က ခေတ်နောက်ကျနေပြီ,50366,3876,218,4:43,283,2022-10-23,13:30,Sunday,Knowledge
N78X-qEqvkI,A Day In My Life,31700,2120,99,5:18,318,2022-10-21,13:30,Friday,uncategorized
j5gG-hRzYKQ,ကိုယ့်အိမ်က aircon ကို smart aircon ဖြစ်အောင် ဘယ်လိုလုပ်မလဲ?,9757,689,6,1:01,61,2022-10-21,12:57,Friday,uncategorized
rRIQEwsSvnM,Samsung A04s : Skip it,19172,1036,95,5:56,356,2022-10-20,13:30,Thursday,Review
mo-1jeYDQos,V.Jun earphones Showcase,17211,864,37,5:52,352,2022-10-19,13:30,Wednesday,Showcases
uAsKdk8xLj4,Honor X6 : Showcase,16164,745,25,4:59,299,2022-10-18,13:30,Tuesday,Showcases
U79t4eusNa0,"MSI Stealth GS77 Showcase : So Big, So Cool",9822,458,25,7:41,461,2022-10-17,13:30,Monday,Showcases
FtqMiDIqibY,ဖုန်းသုံးသူတိုင်း သိထားသင့်တဲ့ App Permission တွေအကြောင်း,27347,1908,67,5:57,357,2022-10-12,13:30,Wednesday,Knowledge
mvlfJ9KM8BU,ASUS Zenbook S13 OLED : Showcase,19756,686,32,9:45,585,2022-10-11,13:30,Tuesday,Showcases
PHnMf6kqzQg,ပိုပိုကြမ်းလာတဲ့ Deepfake တွေနဲ့ သတိထားစရာတွေ,29286,1808,50,7:42,462,2022-10-09,13:30,Sunday,Knowledge
hDOgeo3qXrA,ASUS Zenbook 14X OLED Space Edition: What's so special about it?,10012,479,15,10:09,609,2022-10-06,14:55,Thursday,Showcases
SV1k4k9fVRk,POCO C40 : ၃သိန်းဝန်းကျင်နဲ့ဘာပြန်ရမလဲ?,30962,1271,48,6:32,392,2022-10-05,13:30,Wednesday,Review
_ipvj1ZUDx0,ဈေးပေါပေါ Tech ပစ္စည်းတွေ ဘယ်လိုဝယ်ရမလဲ?,18374,1249,37,5:35,335,2022-10-04,13:30,Tuesday,Knowledge
lWXcmulrwLs,OnePlus 10T : ရိုးရိုးလေးပါပဲ,50150,1944,56,6:26,386,2022-10-02,13:30,Sunday,Showcases
0VQs6c5uMVU,ASUS Zenbook Pro 14 duo OLED : Showcase,11894,462,17,9:24,564,2022-10-01,15:13,Saturday,Showcases
09lVFbpgZWw,V.Jun ရဲ့ Bluetooth speaker တွေကဘယ်လိုနေလဲ?,17893,760,40,7:17,437,2022-09-30,13:30,Friday,Showcases
JTA6mUCnkTo,OLED screen နဲ့ Gaming Laptop အကိတ်ကြီး MSI Raider GE67 HX,15468,633,31,7:29,449,2022-09-29,14:56,Thursday,Showcases
mm5aJs92jDI,ကား charger တွေဝယ်တော့မယ်ဆိုရင် ဘယ်လိုရွေးမလဲ?,6790,392,11,7:08,428,2022-09-28,14:09,Wednesday,Showcases
lpMU_giQfC8,ASUS TUF Dash F15 (2022) : Showcase,25654,896,35,12:05,725,2022-09-26,13:30,Monday,Showcases
8qDPfYMu6mY,စာသင်ဖို့ ဘယ် Tech ပစ္စည်းတွေသုံးရမလဲ ?,36213,2162,83,10:59,659,2022-09-19,13:30,Monday,Knowledge
x067wYw85FA,Tech ပစ္စည်းရယ်လို့မဟုတ်ပေမယ့် လောလောဆယ် လူတိုင်းလိုနေတဲ့အရာ,9850,642,33,7:24,444,2022-09-17,13:30,Saturday,Showcases
zZbV3d4CBqY,iPhone 14 Pro & Pro Max First Impression,153771,5509,153,10:33,633,2022-09-16,12:10,Friday,First Impressions
kOYSGdftRjk,Nothing ရဲ့ ပထမဆုံး Product က ဘယ်လိုနေလဲ?,24566,1114,38,9:27,567,2022-09-15,13:30,Thursday,Showcases
9ziNt5nFNJ4,Zephyrus G15 (2022) : အမြင်ရိုးပေမယ့် စွမ်းတယ်,17148,777,26,6:05,365,2022-09-14,05:40,Wednesday,Showcases
8xECT4PORno,ရေစိုခံပြီး party လုပ်ရင်ပါသုံးလို့ရတဲ့ Tribit ရဲ့ Bluetooth speaker အကြီးကြီးအကြောင်းပြောပြမယ်,21448,876,22,6:58,418,2022-09-13,13:30,Tuesday,Showcases
U94nG6pvbWc,BARMASO ကထုတ်တဲ့ TWS တွေကဘယ်လိုနေမလဲ?,39176,1377,56,9:43,583,2022-09-10,13:32,Saturday,Showcases
RAjZ67QxMCI,September Apple Event မှာ ကြေညာသွားသမျှတွေ,58286,3364,89,11:26,686,2022-09-07,19:58,Wednesday,First Impressions
BQMojXHNUH4,ASUS Zenbook 14 OLED (2022) : Showcase,36491,1189,40,10:18,618,2022-09-03,13:30,Saturday,Showcases
HwuZRYTDRyY,slot game ငါးပစ်ဂိမ်းတွေက ရှုံးနိုင်ချေ ဘယ်လောက်ရှိလဲ?,475501,14100,595,8:07,487,2022-09-02,12:00,Friday,Knowledge
94DXFjqBvTI,Story of Fold,33458,1581,36,9:14,554,2022-08-30,13:30,Tuesday,Knowledge
EI9rceRUSV0,ASUS ROG Zephyrus Duo 2022 : 2 is better than 1?,19497,869,31,11:15,675,2022-08-29,13:30,Monday,Showcases
6-vjKEUnKX8,ခင်ဗျားတို့သိတဲ့ realme ဆိုတာ ဒီလို,52413,2526,85,8:21,501,2022-08-26,13:30,Friday,Knowledge
m5XHG1ZN3rg,စော်ရှာနည်းသင်ပေးမယ်,63482,3683,214,7:03,423,2022-08-21,12:30,Sunday,Knowledge
fHupjpaQNqk,Nothing Phone 1 : Review,89370,3417,140,13:10,790,2022-08-17,03:30,Wednesday,Review
3WCXemQ1bbE,Honor ပြန်လာပြီ,38825,1711,51,6:34,394,2022-08-11,13:52,Thursday,Showcases
GxgEfNX8zOU,MSI Creator 1Z16P : Showcase,13341,693,28,9:09,549,2022-08-09,14:30,Tuesday,Showcases
5N79aEBGBbo,Huawei Nova Y90 : Showcase,29263,1189,42,9:10,550,2022-08-06,13:30,Saturday,Showcases
